CATS21,IMLSN1,HVSI11,FOCSN1,EXTSN1,BM_IJ1,ES_011(X),ES_011(Y),ES_011(X-VRN),ES_011(Y-VRN),ES_021(X),ES_021(Y),ES_021(X-VRN),ES_021(Y-VRN),ES_022(X),ES_022(Y),ES_022(X-VRN),ES_022(Y-VRN),EQ_021(X),EQ_021(Y),GVMTK1,GS_T_1,ESP021,CHP021,MQX031,MQY031,MSX031,MSX031,BM_AN1,Phase Meter-Freq,Phase Meter-Phase,DATE/TIME,TYPE_0,TYPE_1,CHARGE_STATE_0,CHARGE_STATE_1,INJ_VOLTAGE,SF6_pressure,TOTAL_UP_CHARGE,GVM,Energy
2.222222222,0.5982905983,-190.5738706,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.2945054945,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,164.5209581,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.791,23-11-2021 17:29:16,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5946275946,-190.6715507,0.6910866911,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4747252747,-0.2871794872,4.728937729,4.278388278,13.13797314,164.7003745,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.321,23-11-2021 17:29:20,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5946275946,-190.5738706,0.6898656899,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3428571429,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,164.5209581,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.812,23-11-2021 17:29:24,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5970695971,-190.2808303,0.6874236874,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2945054945,0.5219941349,-0.005865102639,-0.2754578755,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.12820513,164.5209581,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.667,23-11-2021 17:29:28,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5958485958,-190.1831502,0.6862026862,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2695970696,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,164.7003745,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.225,23-11-2021 17:29:32,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5946275946,-190.3785104,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14285714,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.242,23-11-2021 17:29:37,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5958485958,-190.2808303,0.6862026862,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3428571429,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,164.34181,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.013,23-11-2021 17:29:41,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5946275946,-190.5738706,0.6874236874,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2974358974,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,164.5209581,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.755,23-11-2021 17:29:45,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5970695971,-190.3785104,0.6898656899,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.295970696,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4717948718,-0.2871794872,4.728937729,4.278388278,13.13797314,164.5209581,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.435,23-11-2021 17:29:49,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5982905983,-190.0854701,0.6862026862,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,164.5209581,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.095,23-11-2021 17:29:53,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5970695971,-190.5738706,0.6862026862,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2945054945,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.12820513,164.5209581,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.714,23-11-2021 17:29:57,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5946275946,-190.5738706,0.6862026862,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.295970696,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,164.5209581,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.247,23-11-2021 17:30:01,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5946275946,-190.2808303,0.6862026862,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,164.7003745,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.118,23-11-2021 17:30:05,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5982905983,-190.4761905,0.6862026862,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.295970696,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14774115,164.88006,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.898,23-11-2021 17:30:09,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5982905983,-190.6715507,0.6886446886,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2974358974,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14774115,164.5209581,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.677,23-11-2021 17:30:13,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5946275946,-190.1831502,0.6862026862,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2974358974,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,164.5209581,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.879,23-11-2021 17:30:17,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.3785104,0.6874236874,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2989010989,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13308913,164.7003745,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.27,23-11-2021 17:30:21,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5970695971,-190.2808303,0.6874236874,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2989010989,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4717948718,-0.2871794872,4.728937729,4.278388278,13.14285714,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.66,23-11-2021 17:30:25,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5982905983,-190.5738706,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13797314,164.5209581,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.619,23-11-2021 17:30:29,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5982905983,-190.5738706,0.6862026862,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.295970696,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.15262515,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.576,23-11-2021 17:30:33,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5946275946,-190.3785104,0.6862026862,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2695970696,-0.2974358974,0.5219941349,-0.005865102639,-0.2754578755,-0.3428571429,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.15262515,164.7003745,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.473,23-11-2021 17:30:37,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.5738706,0.6886446886,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2945054945,0.5219941349,-0.005865102639,-0.2754578755,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14285714,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.715,23-11-2021 17:30:41,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5970695971,-190.5738706,0.6874236874,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2945054945,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14285714,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.508,23-11-2021 17:30:45,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5970695971,-190.3785104,0.6898656899,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.234,23-11-2021 17:30:49,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.3785104,0.6874236874,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2974358974,0.5219941349,-0.005865102639,-0.2769230769,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,164.5209581,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.219,23-11-2021 17:30:54,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5995115995,-190.2808303,0.6874236874,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2945054945,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.475,23-11-2021 17:30:58,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5995115995,-190.3785104,0.6862026862,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.295970696,0.5219941349,-0.005865102639,-0.2769230769,-0.3428571429,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,164.5209581,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.076,23-11-2021 17:31:02,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5946275946,-190.5738706,0.6874236874,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2695970696,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,164.5209581,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.512,23-11-2021 17:31:06,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5982905983,-190.0854701,0.6910866911,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3428571429,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.359,23-11-2021 17:31:10,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5982905983,-190.5738706,0.684981685,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.2945054945,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.15262515,164.7003745,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.133,23-11-2021 17:31:14,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5982905983,-190.8669109,0.6898656899,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,164.5209581,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,7.908,23-11-2021 17:31:18,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5946275946,-190.7692308,0.6886446886,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2974358974,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13797314,164.34181,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.075,23-11-2021 17:31:22,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5970695971,-190.3785104,0.6874236874,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.2945054945,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.88,23-11-2021 17:31:26,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5946275946,-190.4761905,0.684981685,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2974358974,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.184,23-11-2021 17:31:30,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5970695971,-190.5738706,0.6874236874,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.295970696,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14774115,164.88006,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.089,23-11-2021 17:31:34,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5982905983,-190.5738706,0.6886446886,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.2974358974,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.328,23-11-2021 17:31:38,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5946275946,-190.8669109,0.6862026862,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,164.5209581,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.43,23-11-2021 17:31:42,0,1,6,11,-190,87.2,45.5,12.88,155
2.217338217,0.5970695971,-190.4761905,0.6898656899,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.3003663004,0.5219941349,-0.005865102639,-0.2754578755,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.556,23-11-2021 17:31:46,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5970695971,-190.2808303,0.6862026862,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2974358974,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,164.7003745,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.732,23-11-2021 17:31:50,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5958485958,-190.2808303,0.6862026862,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2974358974,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,164.88006,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.151,23-11-2021 17:31:54,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5982905983,-190.3785104,0.6898656899,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2945054945,0.5219941349,-0.005865102639,-0.2754578755,-0.3428571429,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,164.7003745,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.404,23-11-2021 17:31:58,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.5738706,0.6898656899,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2989010989,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.15262515,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.209,23-11-2021 17:32:02,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5934065934,-190.3785104,0.6862026862,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2974358974,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,164.7003745,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.915,23-11-2021 17:32:06,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.3785104,0.6898656899,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2989010989,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,164.7003745,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.449,23-11-2021 17:32:10,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5970695971,-190.4761905,0.6898656899,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2974358974,0.5219941349,-0.005865102639,-0.2769230769,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,164.88006,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.528,23-11-2021 17:32:14,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5934065934,-190.0854701,0.684981685,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.2989010989,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,164.34181,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.633,23-11-2021 17:32:19,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5946275946,-190.5738706,0.6874236874,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.2989010989,0.5219941349,-0.005865102639,-0.2754578755,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13797314,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.551,23-11-2021 17:32:23,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5982905983,-190.5738706,0.6910866911,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2989010989,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,164.5209581,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.131,23-11-2021 17:32:27,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5995115995,-190.3785104,0.6874236874,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2989010989,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.15262515,164.7003745,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.179,23-11-2021 17:32:31,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5982905983,-190.1831502,0.6910866911,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.3003663004,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.716,23-11-2021 17:32:35,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5982905983,-190.3785104,0.6874236874,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.295970696,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.036,23-11-2021 17:32:39,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5958485958,-190.3785104,0.6874236874,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13308913,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.748,23-11-2021 17:32:43,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5946275946,-190.3785104,0.6862026862,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.295970696,0.5219941349,-0.005865102639,-0.2769230769,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.271,23-11-2021 17:32:47,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5946275946,-190.5738706,0.6862026862,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2989010989,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13797314,164.7003745,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.078,23-11-2021 17:32:51,0,1,6,11,-190,87.2,45.5,12.88,155
