CATS21,IMLSN1,HVSI11,ES_011(X),ES_011(Y),ES_011(X-VRN),ES_011(Y-VRN),ES_021(X),ES_021(Y),ES_021(X-VRN),ES_021(Y-VRN),ES_022(X),ES_022(Y),ES_022(X-VRN),ES_022(Y-VRN),EQ_021(X),EQ_021(Y),GS_T_1,ESP021,CHP021,Phase Meter-Freq,Phase Meter-Phase,DATE/TIME,TYPE_0,TYPE_1,CHARGE_STATE_0,CHARGE_STATE_1,INJ_VOLTAGE,SF6_pressure,TOTAL_UP_CHARGE,GVM,Energy
2.197802198,1.634920635,-161.1721612,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.404,15-11-2021 17:08:32,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.633699634,-160.976801,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.424,15-11-2021 17:08:36,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.633699634,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03516483516,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.183,15-11-2021 17:08:40,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.632478632,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.574,15-11-2021 17:08:44,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-161.1721612,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.124,15-11-2021 17:08:48,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.636141636,-161.3675214,0.1583577713,-1.284457478,-0.005860805861,-0.03516483516,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.699,15-11-2021 17:08:53,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.634920635,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.975,15-11-2021 17:08:57,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.634920635,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.936,15-11-2021 17:09:01,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.379,15-11-2021 17:09:05,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.632478632,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.728,15-11-2021 17:09:09,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.632478632,-160.976801,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.132,15-11-2021 17:09:13,1,0,6,9,-160,87.4,42,12.798,120
2.188034188,1.632478632,-160.8791209,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.044,15-11-2021 17:09:17,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.631257631,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.026,15-11-2021 17:09:21,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.632478632,-161.4652015,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.109,15-11-2021 17:09:25,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.633699634,-160.8791209,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.03,15-11-2021 17:09:29,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.632478632,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03516483516,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.927,15-11-2021 17:09:33,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.632478632,-160.976801,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.129,15-11-2021 17:09:37,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.636141636,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.826,15-11-2021 17:09:41,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.633699634,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.189,15-11-2021 17:09:45,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2769230769,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.88,15-11-2021 17:09:49,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.633699634,-161.1721612,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.929,15-11-2021 17:09:53,1,0,6,9,-160,87.4,42,12.798,120
2.188034188,1.633699634,-160.976801,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.644,15-11-2021 17:09:57,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.632478632,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.875,15-11-2021 17:10:01,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.631257631,-161.2698413,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.788,15-11-2021 17:10:06,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.631257631,-160.6837607,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.112,15-11-2021 17:10:10,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.632478632,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.732,15-11-2021 17:10:14,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.634920635,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.074,15-11-2021 17:10:18,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.102,15-11-2021 17:10:22,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.634920635,-161.0744811,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.101,15-11-2021 17:10:26,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.633699634,-161.2698413,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.725,15-11-2021 17:10:30,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.633699634,-161.2698413,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.348,15-11-2021 17:10:34,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.634920635,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4868035191,-0.146627566,-0.2798534799,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.802,15-11-2021 17:10:38,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.633699634,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2798534799,-0.4805860806,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.023,15-11-2021 17:10:42,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-160.976801,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.803,15-11-2021 17:10:46,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.632478632,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.992,15-11-2021 17:10:50,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.632478632,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2769230769,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.82,15-11-2021 17:10:54,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.631257631,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.027,15-11-2021 17:10:58,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.631257631,-161.2698413,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.805,15-11-2021 17:11:02,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.631257631,-160.5860806,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2798534799,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.373,15-11-2021 17:11:06,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.631257631,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.945,15-11-2021 17:11:11,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.634920635,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.106,15-11-2021 17:11:15,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.634920635,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.085,15-11-2021 17:11:19,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.632478632,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.434,15-11-2021 17:11:23,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.632478632,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2769230769,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.949,15-11-2021 17:11:27,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.633699634,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3120879121,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.929,15-11-2021 17:11:31,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-161.1721612,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.774,15-11-2021 17:11:35,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.634920635,-161.4652015,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.062,15-11-2021 17:11:39,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.634920635,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.937,15-11-2021 17:11:43,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.632478632,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4820512821,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.912,15-11-2021 17:11:47,1,0,6,9,-160,87.4,42,12.798,120
2.188034188,1.634920635,-161.2698413,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.032,15-11-2021 17:11:51,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.633699634,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.03,15-11-2021 17:11:55,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.631257631,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.037,15-11-2021 17:11:59,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2798534799,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.565,15-11-2021 17:12:03,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.634920635,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03516483516,0.4868035191,-0.146627566,-0.2798534799,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.64,15-11-2021 17:12:07,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4820512821,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.802,15-11-2021 17:12:11,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.633699634,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.709,15-11-2021 17:12:15,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.634920635,-160.7814408,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.982,15-11-2021 17:12:19,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.634920635,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2769230769,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.677,15-11-2021 17:12:24,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.633699634,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.155,15-11-2021 17:12:28,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.03516483516,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.016,15-11-2021 17:12:32,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.633699634,-161.1721612,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.116,15-11-2021 17:12:36,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.631257631,-160.6837607,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.592,15-11-2021 17:12:40,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.632478632,-160.6837607,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.676,15-11-2021 17:12:44,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.632478632,-160.7814408,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.313,15-11-2021 17:12:48,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.631257631,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.03516483516,0.4868035191,-0.146627566,-0.2769230769,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.66,15-11-2021 17:12:52,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03516483516,0.4868035191,-0.146627566,-0.2769230769,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.045,15-11-2021 17:12:56,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.631257631,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4805860806,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.966,15-11-2021 17:13:00,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.893,15-11-2021 17:13:04,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.633699634,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.463,15-11-2021 17:13:08,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.632478632,-161.0744811,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.314,15-11-2021 17:13:12,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.632478632,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.504,15-11-2021 17:13:16,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-161.0744811,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.4868035191,-0.146627566,-0.2783882784,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.295,15-11-2021 17:13:20,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.636141636,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3091575092,-0.2857142857,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.373,15-11-2021 17:13:24,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.632478632,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.4868035191,-0.146627566,-0.2769230769,-0.4791208791,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.763,15-11-2021 17:13:28,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.634920635,-161.1721612,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.4868035191,-0.146627566,-0.2769230769,-0.4776556777,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.974,15-11-2021 17:13:32,1,0,6,9,-160,87.4,42,12.798,120
